"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006353","GO:0006353","DNA-templated transcription termination","13/2197","30/18888",0.433333333333333,3.72544378698225,5.42007605603996,1.2111618985013e-05,0.000141734108680432,0.000121620222953546,"1660/54797/51585/30834/5430/51728/10419/29101/7270/8458/80335/65125/22803",13
"GO:0032984","GO:0032984","protein-containing complex disassembly","53/2197","252/18888",0.21031746031746,1.808136636539,4.68558753123584,1.23765609977509e-05,0.000144498503342651,0.000123992314599522,"6059/196528/488/664/832/1072/27243/51652/128866/79643/91782/9793/1213/1659/55192/1984/2107/11337/2580/83743/2935/92815/3159/3312/9798/10300/81930/146909/3396/54516/4609/8775/57701/4905/5290/30849/9349/6598/6605/23557/6710/6749/11198/24144/22974/7251/56893/5976/7415/81671/64601/9948/65125",53
"GO:0051653","GO:0051653","spindle localization","20/2197","62/18888",0.32258064516129,2.77328321611582,5.07399764333124,1.35858543059226e-05,0.000158250043674542,0.000135792335192238,"10097/10096/1058/1072/1778/9700/23291/2697/8841/10524/3837/4085/4627/10403/54820/4926/5048/5347/10615/54908",20
"GO:0006903","GO:0006903","vesicle targeting","21/2197","67/18888",0.313432835820896,2.69463787118119,5.04136685441355,1.37569312059564e-05,0.000159872697063217,0.000137184713277825,"8452/55763/55770/11336/10640/149371/157769/8729/10113/9919/8773/10972/10959/58485/60684/80006/27095/51399/126003/22878/10652",21
"GO:0010968","GO:0010968","regulation of microtubule nucleation","10/2197","19/18888",0.526315789473684,4.52483051050475,5.57693955298081,1.51685567284281e-05,0.000175467074614828,0.000150566048880852,"9793/115106/55142/79441/54930/23354/54801/55559/93323/9659",10
"GO:1904505","GO:1904505","regulation of telomere maintenance in response to DNA damage","10/2197","19/18888",0.526315789473684,4.52483051050475,5.57693955298081,1.51685567284281e-05,0.000175467074614828,0.000150566048880852,"86/93973/54617/83444/10445/51750/8607/10856/51377/7528",10
"GO:0009259","GO:0009259","ribonucleotide metabolic process","85/2197","466/18888",0.182403433476395,1.56815477992815,4.50553714186396,1.55564781936855e-05,0.000179541739152811,0.00015406246632182,"31/47/158/159/204/205/226/402/498/506/509/513/516/517/9551/10632/267020/515/10476/522/527/523/526/790/51727/1353/1503/1743/10059/79631/3692/55711/2597/8833/2987/3156/3157/3312/3615/3630/3939/64223/2475/4597/4598/126328/51079/4700/4701/4702/4706/4707/4716/4709/4710/4713/4715/4718/4720/4725/4728/4723/4831/4967/8473/29789/4976/10606/5223/441531/5315/5471/79717/5515/5566/5571/5901/23433/57521/6391/6392/8803/7167/790955/7415",85
"GO:0032386","GO:0032386","regulation of intracellular transport","55/2197","267/18888",0.205992509363296,1.77095426347471,4.60296937244098,1.60913864287739e-05,0.00018529028949563,0.000158995223728364,"10541/580/998/983/22994/80184/131474/51652/11052/91319/1660/55929/1778/1894/9001/8841/3320/23379/4193/22916/55051/4926/9972/8021/53371/9818/116150/10956/9141/4659/5566/5781/25930/5901/5905/55696/60561/55781/23256/23557/10615/53407/7341/6830/23435/57187/7175/80128/7295/7874/55737/65125/7514/7531/8882",55
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process","82/2197","446/18888",0.183856502242152,1.58064707070996,4.50226444343981,1.62188930327987e-05,0.000186332122696445,0.00015988920745143,"31/47/158/159/204/205/226/402/498/506/509/513/516/517/9551/10632/267020/515/10476/522/527/523/526/1353/1743/10059/79631/3692/55711/2597/8833/2987/3156/3157/3312/3615/3630/3939/64223/2475/4597/4598/126328/51079/4700/4701/4702/4706/4707/4716/4709/4710/4713/4715/4718/4720/4725/4728/4723/4831/4967/8473/29789/4976/10606/5223/441531/5315/5471/79717/5515/5566/5571/5901/23433/57521/6391/6392/8803/7167/790955/7415",82
"GO:0032212","GO:0032212","positive regulation of telomere maintenance via telomerase","14/2197","35/18888",0.4,3.43887118798361,5.23947764333082,1.70879721371994e-05,0.000195869420943935,0.000168073040898674,"545/9212/10576/7203/10575/22948/908/10574/10694/1736/3178/11284/6950/7520",14
"GO:1902808","GO:1902808","positive regulation of cell cycle G1/S phase transition","21/2197","68/18888",0.308823529411765,2.65501084366382,4.96021875919011,1.77403715155228e-05,0.000202885339695706,0.000174093310901135,"595/990/79577/51692/1654/1981/84967/134353/255374/4193/56257/27085/54623/11331/5356/57521/6240/6241/163786/6491/7027",21
"GO:0036258","GO:0036258","multivesicular body assembly","13/2197","31/18888",0.419354838709677,3.60526818095056,5.26686663796631,1.86422803738267e-05,0.000212716450886839,0.000182529261471386,"27243/51652/128866/79643/91782/9146/9798/11267/7251/51271/84313/51160/137492",13
"GO:0016074","GO:0016074","sno(s)RNA metabolic process","9/2197","16/18888",0.5625,4.83591260810196,5.56897247942454,2.03833988795203e-05,0.000231111139677681,0.000198313508275008,"1736/5394/23404/51010/54512/56915/118460/2091/7737",9
"GO:0016078","GO:0016078","tRNA catabolic process","9/2197","16/18888",0.5625,4.83591260810196,5.56897247942454,2.03833988795203e-05,0.000231111139677681,0.000198313508275008,"60528/5394/23404/51010/23016/11340/5393/10940/51095",9
"GO:0031297","GO:0031297","replication fork processing","17/2197","49/18888",0.346938775510204,2.98269439774089,5.04173757247202,2.03921593833248e-05,0.000231111139677681,0.000198313508275008,"545/580/675/10498/1025/1663/29980/57697/253714/5111/5888/5932/55159/51750/54962/4796/10293",17
"GO:0006414","GO:0006414","translational elongation","21/2197","69/18888",0.304347826086957,2.61653242563971,4.88051930232386,2.27311015399259e-05,0.000257040231345858,0.000220562929667122,"16/6059/10973/1915/1933/1937/1938/79631/9775/1984/3396/53918/10399/6176/6181/6301/80349/6726/51095/7284/9100",21
"GO:0006388","GO:0006388","tRNA splicing, via endonucleolytic cleavage and ligation","8/2197","13/18888",0.615384615384615,5.29057105843633,5.61433903531335,2.47945639198855e-05,0.00027820931318731,0.000238727847605712,"79074/10978/51493/51637/80746/79042/283989/339487",8
"GO:0043928","GO:0043928","exonucleolytic catabolism of deadenylated mRNA","8/2197","13/18888",0.615384615384615,5.29057105843633,5.61433903531335,2.47945639198855e-05,0.00027820931318731,0.000238727847605712,"29883/22894/23404/51010/56915/23016/11340/5393",8
"GO:0000492","GO:0000492","box C/D snoRNP assembly","7/2197","10/18888",0.7,6.01802457897132,5.75851010659036,2.4879608691234e-05,0.00027820931318731,0.000238727847605712,"121053/26747/8607/10856/4809/9326/54680",7
"GO:0031125","GO:0031125","rRNA 3'-end processing","7/2197","10/18888",0.7,6.01802457897132,5.75851010659036,2.4879608691234e-05,0.00027820931318731,0.000238727847605712,"5394/23404/51010/23016/11340/5393/6227",7
"GO:0051292","GO:0051292","nuclear pore complex assembly","7/2197","10/18888",0.7,6.01802457897132,5.75851010659036,2.4879608691234e-05,0.00027820931318731,0.000238727847605712,"25909/55706/57122/9972/23165/9688/4928",7
"GO:0007035","GO:0007035","vacuolar acidification","14/2197","36/18888",0.388888888888889,3.3433469883174,5.10580795795443,2.49798340009677e-05,0.000278710697766895,0.000239158079290394,"537/10159/533/527/9114/523/526/51382/9296/51606/84317/440400/23557/147007",14
"GO:0072599","GO:0072599","establishment of protein localization to endoplasmic reticulum","17/2197","50/18888",0.34,2.92304050978607,4.93982289770346,2.75704667046599e-05,0.000306934930216479,0.000263376931584804,"128866/3309/29927/10952/23480/11231/9789/60559/6727/6728/6729/6730/6731/6726/6734/58477/51542",17
"GO:0019693","GO:0019693","ribose phosphate metabolic process","86/2197","480/18888",0.179166666666667,1.54032771961766,4.35040714955415,2.76412713289399e-05,0.000307043879309548,0.000263470419405859,"31/47/158/159/204/205/226/402/498/506/509/513/516/517/9551/10632/267020/515/10476/522/527/523/526/790/51727/1353/1503/1743/10059/79631/3692/55711/2597/8833/2987/3156/3157/3312/3615/3630/3939/64223/2475/4597/4598/126328/51079/4700/4701/4702/4706/4707/4716/4709/4710/4713/4715/4718/4720/4725/4728/4723/4831/4967/8473/29789/4976/10606/5223/441531/5315/5471/79717/5515/5566/5571/5901/23433/6120/57521/6391/6392/8803/7167/790955/7415",86
"GO:0035751","GO:0035751","regulation of lysosomal lumen pH","13/2197","32/18888",0.40625,3.49260355029586,5.11986787669987,2.80634843868735e-05,0.000309683011918306,0.000265735025288447,"537/10159/533/527/523/51382/9296/51606/84317/440400/23557/83985/147007",13
"GO:0036257","GO:0036257","multivesicular body organization","13/2197","32/18888",0.40625,3.49260355029586,5.11986787669987,2.80634843868735e-05,0.000309683011918306,0.000265735025288447,"27243/51652/128866/79643/91782/9146/9798/11267/7251/51271/84313/51160/137492",13
"GO:0099022","GO:0099022","vesicle tethering","13/2197","32/18888",0.40625,3.49260355029586,5.11986787669987,2.80634843868735e-05,0.000309683011918306,0.000265735025288447,"55763/55770/11336/10640/149371/157769/58485/60684/80006/27095/51399/126003/22878",13
"GO:0006400","GO:0006400","tRNA modification","25/2197","91/18888",0.274725274725275,2.36186207965908,4.72459833800143,2.81818712132608e-05,0.00031030891891713,0.000266272108065866,"16/348180/285381/8518/55250/55140/26610/23587/54859/3028/112970/27304/123263/25821/55226/55644/6301/6741/54974/51002/54931/51504/57570/81605/79693",25
"GO:0006998","GO:0006998","nuclear envelope organization","18/2197","55/18888",0.327272727272727,2.8136218810775,4.88679002193148,2.90981193236515e-05,0.000319001604437069,0.000273731190151631,"23141/545/8815/27243/51652/128866/79643/91782/23399/4000/9631/9688/5048/5347/1104/23435/7329/7443",18
"GO:1900087","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","18/2197","55/18888",0.327272727272727,2.8136218810775,4.88679002193148,2.90981193236515e-05,0.000319001604437069,0.000273731190151631,"595/990/51692/1654/1981/84967/134353/255374/4193/56257/27085/5356/57521/6240/6241/163786/6491/7027",18
"GO:0010971","GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","12/2197","28/18888",0.428571428571429,3.68450484426816,5.15736303921367,3.01023966376567e-05,0.000328579739437502,0.00028195006509343,"23476/891/595/993/8317/983/1019/51514/26271/5889/6240/25942",12
"GO:0016188","GO:0016188","synaptic vesicle maturation","12/2197","28/18888",0.428571428571429,3.68450484426816,5.15736303921367,3.01023966376567e-05,0.000328579739437502,0.00028195006509343,"537/10159/9114/523/526/528/51382/529/9296/9550/51606/23557",12
"GO:0032509","GO:0032509","endosome transport via multivesicular body sorting pathway","15/2197","41/18888",0.365853658536585,3.14530901339965,4.98902879514906,3.02966204245769e-05,0.000329983969646041,0.000283155017046285,"27243/51652/128866/79643/91782/9146/25930/83547/11267/7251/51271/7415/84313/51160/137492",15
"GO:0007095","GO:0007095","mitotic G2 DNA damage checkpoint signaling","14/2197","37/18888",0.378378378378378,3.25298625890342,4.97676974677425,3.59019366833205e-05,0.000389350313341528,0.000334096516050319,"84142/983/80279/1111/63967/29980/51514/8720/29997/5347/60561/25949/90381/11073",14
"GO:0045324","GO:0045324","late endosome to vacuole transport","14/2197","37/18888",0.378378378378378,3.25298625890342,4.97676974677425,3.59019366833205e-05,0.000389350313341528,0.000334096516050319,"27243/51652/128866/79643/91782/9146/30849/25930/11267/7251/51271/84313/51160/137492",14
"GO:0010212","GO:0010212","response to ionizing radiation","33/2197","138/18888",0.239130434782609,2.05584690585977,4.51642911898958,3.82375639892515e-05,0.000413788004287986,0.000355066185588929,"84142/545/578/580/598/675/1196/1894/2885/3014/54617/65123/25896/3735/10524/4193/4609/25836/5810/5888/5883/55159/165918/9025/6154/6240/6648/90381/11011/11073/7516/7520/2547",33
"GO:0060382","GO:0060382","regulation of DNA strand elongation","9/2197","17/18888",0.529411764705882,4.55144716056655,5.31480947929262,3.8834408656878e-05,0.000419344944981567,0.000359834525210105,"86/93973/54617/83444/10445/8607/10856/51377/7528",9
"GO:0006164","GO:0006164","purine nucleotide biosynthetic process","52/2197","256/18888",0.203125,1.74630177514793,4.3617428675917,4.01185678659209e-05,0.000432284011780115,0.000370937372672168,"31/47/158/159/204/205/226/498/506/509/513/516/517/9551/10632/267020/515/10476/522/527/523/1353/8833/2987/3615/10135/126328/51079/4700/4701/4702/4706/4707/4716/4709/4710/4713/4715/4718/4720/4725/4728/4723/4831/10606/5471/79717/6391/6392/9497/790955/7415",52
"GO:0009314","GO:0009314","response to radiation","78/2197","431/18888",0.180974477958237,1.55586979502739,4.23532259258928,4.52340071697387e-05,0.000486362230936165,0.00041734119975319,"24/84142/468/545/9212/578/580/598/90427/675/595/993/1196/1258/8533/1642/170506/51514/83658/1894/1965/2068/2071/2235/2237/2885/92815/3014/3156/54617/65123/25896/3735/10524/3845/4193/56339/4609/25836/4836/26155/4869/56160/5111/9600/11284/5424/10714/5499/5500/5810/5888/5883/83759/9978/5970/55159/165918/9025/6154/6240/10856/163859/8243/6648/83932/6872/90381/54962/11011/11073/51499/7295/9094/7516/7520/2547/7528",78
"GO:0032008","GO:0032008","positive regulation of TOR signaling","21/2197","72/18888",0.291666666666667,2.50751024123805,4.6496279927062,4.61152379322212e-05,0.000493260700240044,0.000423260687889018,"1452/8452/8841/28956/8649/389541/10542/51520/79727/64223/8473/5290/9978/6009/6198/57521/10670/6396/81929/84669/51322",21
"GO:0006490","GO:0006490","oligosaccharide-lipid intermediate biosynthetic process","10/2197","21/18888",0.476190476190476,4.09389427140906,5.14658359143261,4.64637464057593e-05,0.000493260700240044,0.000423260687889018,"56052/144245/440138/79868/199857/85365/79947/1798/116150/91869",10
"GO:0019081","GO:0019081","viral translation","10/2197","21/18888",0.476190476190476,4.09389427140906,5.14658359143261,4.64637464057593e-05,0.000493260700240044,0.000423260687889018,"8562/1660/8661/8662/8664/8665/8666/28985/5094/6741",10
"GO:0032211","GO:0032211","negative regulation of telomere maintenance via telomerase","10/2197","21/18888",0.476190476190476,4.09389427140906,5.14658359143261,4.64637464057593e-05,0.000493260700240044,0.000423260687889018,"5394/54552/3178/3183/3192/55226/100134934/7013/26277/54464",10
"GO:0032986","GO:0032986","protein-DNA complex disassembly","10/2197","21/18888",0.476190476190476,4.09389427140906,5.14658359143261,4.64637464057593e-05,0.000493260700240044,0.000423260687889018,"196528/83743/92815/3159/4609/9349/6598/6605/6749/11198",10
"GO:2000001","GO:2000001","regulation of DNA damage checkpoint","10/2197","21/18888",0.476190476190476,4.09389427140906,5.14658359143261,4.64637464057593e-05,0.000493260700240044,0.000423260687889018,"580/675/5514/5888/55159/6118/9894/9675/80185/79968",10
"GO:0008156","GO:0008156","negative regulation of DNA replication","11/2197","25/18888",0.44,3.78275830678198,5.05121029675842,4.82121089960837e-05,0.000509670866530027,0.000437342041357663,"545/990/81620/26271/23560/5884/7013/8914/54962/7270/23063",11
"GO:0016973","GO:0016973","poly(A)+ mRNA export from nucleus","11/2197","25/18888",0.44,3.78275830678198,5.05121029675842,4.82121089960837e-05,0.000509670866530027,0.000437342041357663,"56943/2733/8888/55746/9688/10482/29107/8106/55795/84324/57187",11
"GO:0006890","GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","17/2197","52/18888",0.326923076923077,2.8106158747943,4.743391759442,4.89330450790667e-05,0.000516207720834096,0.000442951232294675,"372/378/662/83548/25839/1314/9276/11316/22818/8729/51594/60561/23256/57410/53407/10972/55850",17
"GO:0046824","GO:0046824","positive regulation of nucleocytoplasmic transport","19/2197","62/18888",0.306451612903226,2.63461905531003,4.67722987451188,4.95401503008182e-05,0.000521518904422003,0.000447508690891778,"10541/983/11052/1660/55929/1894/8841/3320/4193/22916/55051/5566/5901/55696/55781/23435/7175/7531/8882",19
"GO:0051293","GO:0051293","establishment of spindle localization","18/2197","57/18888",0.315789473684211,2.71489830630285,4.70429391332606,4.98826412490205e-05,0.000524028080929167,0.00044966178310841,"1058/1072/1778/9700/23291/2697/8841/10524/3837/4085/4627/10403/54820/4926/5048/5347/10615/54908",18
"GO:0051438","GO:0051438","regulation of ubiquitin-protein transferase activity","14/2197","38/18888",0.368421052631579,3.16738135735333,4.85206705984319,5.07902615242882e-05,0.000532451241646288,0.000456889589413663,"991/26271/4085/10459/5347/6135/9349/6125/6187/6201/6500/11065/7332/27338",14
"GO:0000394","GO:0000394","RNA splicing, via endonucleolytic cleavage and ligation","8/2197","14/18888",0.571428571428571,4.91267312569088,5.31325855208924,5.19345449870754e-05,0.000537725576903217,0.000461415428930005,"79074/10978/51493/51637/80746/79042/283989/339487",8
"GO:0000722","GO:0000722","telomere maintenance via recombination","8/2197","14/18888",0.571428571428571,4.91267312569088,5.31325855208924,5.19345449870754e-05,0.000537725576903217,0.000461415428930005,"675/286053/5888/5889/5892/23137/79677/7517",8
"GO:0006122","GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c","8/2197","14/18888",0.571428571428571,4.91267312569088,5.31325855208924,5.19345449870754e-05,0.000537725576903217,0.000461415428930005,"54205/790955/10975/7381/7384/7385/7386/27089",8
"GO:0051177","GO:0051177","meiotic sister chromatid cohesion","8/2197","14/18888",0.571428571428571,4.91267312569088,5.31325855208924,5.19345449870754e-05,0.000537725576903217,0.000461415428930005,"699/701/2959/5518/5885/5889/8243/9126",8
"GO:0051255","GO:0051255","spindle midzone assembly","8/2197","14/18888",0.571428571428571,4.91267312569088,5.31325855208924,5.19345449870754e-05,0.000537725576903217,0.000461415428930005,"9212/332/55143/3619/9493/24137/9055/29127",8
"GO:0090646","GO:0090646","mitochondrial tRNA processing","8/2197","14/18888",0.571428571428571,4.91267312569088,5.31325855208924,5.19345449870754e-05,0.000537725576903217,0.000461415428930005,"60528/3028/25821/87178/9692/54931/57570/51095",8
"GO:0045740","GO:0045740","positive regulation of DNA replication","15/2197","43/18888",0.348837209302326,2.99901557091594,4.76110406314922,5.77278071244512e-05,0.000596481161088785,0.000511832843022801,"79915/993/998/8317/983/1017/81620/10926/1660/2021/54617/11143/5111/8467/7465",15
"GO:0016925","GO:0016925","protein sumoylation","20/2197","68/18888",0.294117647058824,2.5285817558703,4.58129922800904,6.08848543172071e-05,0.000627812678123332,0.000538718016413252,"1959/26354/54552/4193/84901/286053/56160/54780/5903/5905/5970/100507650/10055/26054/23137/79677/7341/6613/10054/7329",20
"GO:0000338","GO:0000338","protein deneddylation","7/2197","11/18888",0.636363636363636,5.47093143542848,5.38125044183621,6.15121321455936e-05,0.000630405395023681,0.000540942793571069,"9318/8533/51138/10987/10980/10920/2873",7
"GO:0051987","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","7/2197","11/18888",0.636363636363636,5.47093143542848,5.38125044183621,6.15121321455936e-05,0.000630405395023681,0.000540942793571069,"9212/332/891/55143/3192/3619/10524",7
"GO:0070601","GO:0070601","centromeric sister chromatid cohesion","7/2197","11/18888",0.636363636363636,5.47093143542848,5.38125044183621,6.15121321455936e-05,0.000630405395023681,0.000540942793571069,"699/701/10664/8260/80218/5518/151648",7
"GO:0009895","GO:0009895","negative regulation of catabolic process","66/2197","353/18888",0.186968838526912,1.6074043796524,4.17949987529611,6.23124869705822e-05,0.00063730982608937,0.000546867397418332,"116986/54971/90427/819/80279/63924/1611/170506/1660/1736/10919/8667/1981/1982/3156/3183/3192/3630/10128/4085/10459/4170/284071/79066/64223/2475/51594/29997/55051/8473/26986/79031/51808/5245/5290/5515/5566/5970/9827/57589/83547/6135/9349/6125/6201/57521/10670/23256/23450/81892/6625/6872/23435/9967/11011/56893/51377/57602/8078/7874/9101/7428/55737/51322/65125/4904",66
"GO:0006450","GO:0006450","regulation of translational fidelity","9/2197","18/18888",0.5,4.29858898497952,5.07965067286791,6.96454080973258e-05,0.000709424480861829,0.000608748058843449,"16/57505/3376/55699/51520/6193/7407/57176/79693",9
"GO:0032239","GO:0032239","regulation of nucleobase-containing compound transport","9/2197","18/18888",0.5,4.29858898497952,5.07965067286791,6.96454080973258e-05,0.000709424480861829,0.000608748058843449,"11052/1660/22916/55051/9972/6830/57187/7175/65125",9
"GO:0007143","GO:0007143","female meiotic nuclear division","14/2197","39/18888",0.358974358974359,3.08616645075453,4.73143026168121,7.07997278048772e-05,0.000719725717806347,0.000617587418300066,"6790/1642/26271/84930/284071/23397/29781/10403/5000/5347/5518/7153/7272/7314",14
"GO:2000045","GO:2000045","regulation of G1/S transition of mitotic cell cycle","40/2197","185/18888",0.216216216216216,1.85884929080195,4.25894987444195,7.26730744937376e-05,0.000737280062202595,0.00063265057634404,"60/86/196528/595/902/990/79577/1017/1022/51692/1654/5977/11319/1981/54617/9928/84967/134353/255374/4193/56257/4331/27085/5356/5515/55159/6118/6154/57521/6240/6241/163786/163859/6598/6605/6491/7027/51499/51322/7465",40
"GO:0032259","GO:0032259","methylation","52/2197","262/18888",0.198473282442748,1.70631013144225,4.17678020826274,7.57696485236944e-05,0.000767148634549759,0.000658280415639509,"114049/23070/51805/10664/27292/1786/25895/196483/10919/2107/55199/2091/117246/54815/2935/3028/8085/387893/51111/56257/57721/196074/79066/64745/56339/54069/54737/25821/4839/387338/56980/3276/10419/83640/8731/9739/8467/6628/6632/6633/6634/6636/51490/64216/96764/54931/51504/57570/7298/25962/9589/23091",52
"GO:0000963","GO:0000963","mitochondrial RNA processing","10/2197","22/18888",0.454545454545455,3.9078081681632,4.95099534016977,7.63126788737615e-05,0.000769549899985507,0.000660340910748169,"60528/3028/25821/55149/87178/9692/6832/54931/57570/51095",10
"GO:0019348","GO:0019348","dolichol metabolic process","10/2197","22/18888",0.454545454545455,3.9078081681632,4.95099534016977,7.63126788737615e-05,0.000769549899985507,0.000660340910748169,"56052/144245/79868/199857/85365/79947/1798/54344/116150/91869",10
"GO:0006376","GO:0006376","mRNA splice site recognition","16/2197","49/18888",0.326530612244898,2.80724178610907,4.5955840829275,8.23968047875596e-05,0.000829241443382,0.00071156145944962,"57461/51747/55015/22827/7536/10291/8175/10946/6433/10569/6631/6426/10772/6431/8683/91746",16
"GO:0006900","GO:0006900","vesicle budding from membrane","23/2197","86/18888",0.267441860465116,2.29924527103556,4.38120612613127,9.13756513154869e-05,0.000917769016805449,0.000787525836109102,"1173/128866/79643/91782/8452/1785/8729/10113/5861/7879/83547/22937/6396/9919/10972/10959/58485/60684/80006/27095/51399/126003/22878",23
"GO:0007030","GO:0007030","Golgi organization","35/2197","156/18888",0.224358974358974,1.92885403172158,4.22642372096395,9.20240125209766e-05,0.000922439902401502,0.000791533863202026,"64225/10282/998/983/9382/22796/83548/25839/57511/84342/1452/2580/8729/51501/10075/55666/9659/5347/10419/5861/81876/64145/9919/53407/6811/93643/10972/10959/60684/22878/81671/738/7443/10490/7534",35
"GO:0072522","GO:0072522","purine-containing compound biosynthetic process","52/2197","264/18888",0.196969696969697,1.69338353953739,4.11617991883847,9.29568899128771e-05,0.000929938509029021,0.000797968321487124,"31/47/158/159/204/205/226/498/506/509/513/516/517/9551/10632/267020/515/10476/522/527/523/1353/8833/2987/3615/10135/126328/51079/4700/4701/4702/4706/4707/4716/4709/4710/4713/4715/4718/4720/4725/4728/4723/4831/10606/5471/79717/6391/6392/9497/790955/7415",52
"GO:0040001","GO:0040001","establishment of mitotic spindle localization","14/2197","40/18888",0.35,3.00901228948566,4.61461307826956,9.73378278392789e-05,0.000971833233506451,0.000833917647862828,"1058/9700/23291/2697/8841/10524/3837/4085/10403/54820/4926/5048/5347/54908",14
"GO:0034501","GO:0034501","protein localization to kinetochore","8/2197","15/18888",0.533333333333333,4.58516158397815,5.03952070455359,9.99191358640558e-05,0.000988103008374,0.000847878533250386,"9212/9184/983/3550/57082/27085/54908/7272",8
"GO:0043328","GO:0043328","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","8/2197","15/18888",0.533333333333333,4.58516158397815,5.03952070455359,9.99191358640558e-05,0.000988103008374,0.000847878533250386,"9146/25930/11267/7251/51271/84313/51160/137492",8
"GO:1903083","GO:1903083","protein localization to condensed chromosome","8/2197","15/18888",0.533333333333333,4.58516158397815,5.03952070455359,9.99191358640558e-05,0.000988103008374,0.000847878533250386,"9212/9184/983/3550/57082/27085/54908/7272",8
"GO:0007064","GO:0007064","mitotic sister chromatid cohesion","12/2197","31/18888",0.387096774193548,3.32793985933898,4.7062136903967,9.99492113001522e-05,0.000988103008374,0.000847878533250386,"699/991/113130/8260/80218/25836/286053/5885/151648/8243/9126/23137",12
"GO:0010458","GO:0010458","exit from mitosis","12/2197","31/18888",0.387096774193548,3.32793985933898,4.7062136903967,9.99492113001522e-05,0.000988103008374,0.000847878533250386,"54443/8697/113130/27243/128866/91782/9150/9587/11331/6152/11065/27338",12
"GO:0034250","GO:0034250","positive regulation of amide metabolic process","36/2197","163/18888",0.220858895705521,1.89876323262899,4.18103233891504,0.000103536840439598,0.00102156349233737,0.000876590545889025,"708/28958/1654/170506/1660/1938/8893/8664/3646/9775/1981/1982/1984/3692/3192/79727/57721/56339/84769/23107/2475/55226/4869/8473/26986/5315/5436/3276/5970/6154/6125/6191/6198/6741/54931/4904",36
"GO:0006614","GO:0006614","SRP-dependent cotranslational protein targeting to membrane","11/2197","27/18888",0.407407407407407,3.50255398776109,4.72104695515262,0.000113010530362359,0.00110635990035679,0.00094935325731394,"29927/10952/11231/6727/6728/6729/6730/6731/6726/6734/58477",11
"GO:0032511","GO:0032511","late endosome to vacuole transport via multivesicular body sorting pathway","11/2197","27/18888",0.407407407407407,3.50255398776109,4.72104695515262,0.000113010530362359,0.00110635990035679,0.00094935325731394,"128866/79643/91782/9146/25930/11267/7251/51271/84313/51160/137492",11
"GO:0048207","GO:0048207","vesicle targeting, rough ER to cis-Golgi","11/2197","27/18888",0.407407407407407,3.50255398776109,4.72104695515262,0.000113010530362359,0.00110635990035679,0.00094935325731394,"8452/10113/9919/10972/10959/58485/60684/27095/51399/126003/22878",11
"GO:0048208","GO:0048208","COPII vesicle coating","11/2197","27/18888",0.407407407407407,3.50255398776109,4.72104695515262,0.000113010530362359,0.00110635990035679,0.00094935325731394,"8452/10113/9919/10972/10959/58485/60684/27095/51399/126003/22878",11
"GO:0000212","GO:0000212","meiotic spindle organization","9/2197","19/18888",0.473684210526316,4.07234745945428,4.86102693904481,0.000118674574329334,0.00115730708919614,0.000993070387390716,"6790/1642/9700/26271/4627/10403/5518/7283/27175",9
"GO:2000434","GO:2000434","regulation of protein neddylation","9/2197","19/18888",0.473684210526316,4.07234745945428,4.86102693904481,0.000118674574329334,0.00115730708919614,0.000993070387390716,"9318/8533/51138/10987/10980/10920/2873/6135/6125",9
"GO:0032465","GO:0032465","regulation of cytokinesis","24/2197","93/18888",0.258064516129032,2.21862657289265,4.27411588641807,0.000119582561478716,0.00116390609160716,0.000998732906822141,"25909/6790/9212/598/332/675/998/990/55143/51652/11113/8452/1894/3619/9928/10112/9493/23636/30849/5347/9055/55660/29127/65125",24
"GO:0038202","GO:0038202","TORC1 signaling","25/2197","99/18888",0.252525252525253,2.17100453786844,4.23818277613086,0.000127028548546327,0.00123399161445003,0.00105887239613297,"352954/1452/8452/28956/8649/389541/10542/51520/64223/2475/8473/5566/9978/6009/6198/57521/10670/6396/81929/7334/84669/7874/7428/51322/7534",25
"GO:0006402","GO:0006402","mRNA catabolic process","64/2197","348/18888",0.183908045977011,1.58109020137178,3.96948028531091,0.000131015525051362,0.00127026998469837,0.00109000240089379,"22794/23019/4848/4849/29883/1655/170506/1660/22894/3646/9775/2107/5394/23404/51010/54512/56915/118460/23016/11340/5393/2935/3183/3192/57819/25804/23658/11157/51690/4116/284071/57721/79066/56339/51154/55149/51594/4686/22916/4869/55051/26986/55795/53918/87178/5436/9939/10921/26135/80349/23049/23381/23293/9887/55181/6741/6832/23435/9967/5976/26019/54464/22803/4904",64
"GO:0036297","GO:0036297","interstrand cross-link repair","14/2197","41/18888",0.341463414634146,2.93562174583967,4.50139004040619,0.000132099935387643,0.00127832091321273,0.0010969107995144,"545/64858/80233/199990/91442/55215/57697/5888/5892/55159/165918/9025/7415/7517",14
